8.146433830261230469e-01,8.078320026397705078e-01,8.472918868064880371e-01,7.938857078552246094e-01,7.248490452766418457e-01,8.648613691329956055e-01,8.988603353500366211e-01,8.652558326721191406e-01,8.257434368133544922e-01,6.851893663406372070e-01,1.000000000000000000e+00,9.411826133728027344e-01,8.007402420043945312e-01,6.560407876968383789e-01,8.694353699684143066e-01,7.071635127067565918e-01,7.123337388038635254e-01,8.106926679611206055e-01,8.873466253280639648e-01,8.685119152069091797e-01,8.337690234184265137e-01,8.547173738479614258e-01
9.185844063758850098e-01,6.812822222709655762e-01,7.104727029800415039e-01,8.609008193016052246e-01,8.210401535034179688e-01,9.234703779220581055e-01,8.931527137756347656e-01,8.052468299865722656e-01,8.959965705871582031e-01,6.191081404685974121e-01,9.411826133728027344e-01,1.000000000000000000e+00,7.777119278907775879e-01,5.498319268226623535e-01,8.724948167800903320e-01,6.359394788742065430e-01,6.437966823577880859e-01,8.997760415077209473e-01,8.110299706459045410e-01,7.968515753746032715e-01,7.502745389938354492e-01,8.204457163810729980e-01
7.299391031265258789e-01,8.264920711517333984e-01,8.711446523666381836e-01,9.187074899673461914e-01,8.691459894180297852e-01,6.981700062751770020e-01,9.696939587593078613e-01,9.554139375686645508e-01,7.156096100807189941e-01,8.714321255683898926e-01,8.007402420043945312e-01,7.777119278907775879e-01,1.000000000000000000e+00,8.720874786376953125e-01,7.210128307342529297e-01,8.566588163375854492e-01,8.519755601882934570e-01,8.277986049652099609e-01,9.294911026954650879e-01,8.864250779151916504e-01,9.327133893966674805e-01,8.277577757835388184e-01
5.349140167236328125e-01,7.940444946289062500e-01,9.250742793083190918e-01,6.738477349281311035e-01,6.277661919593811035e-01,4.414271712303161621e-01,7.870208024978637695e-01,8.157623410224914551e-01,4.746432304382324219e-01,7.595187425613403320e-01,6.560407876968383789e-01,5.498319268226623535e-01,8.720874786376953125e-01,1.000000000000000000e+00,4.909110367298126221e-01,7.648097872734069824e-01,7.008572220802307129e-01,5.602133870124816895e-01,8.587831854820251465e-01,7.688989639282226562e-01,8.357272148132324219e-01,6.249258518218994141e-01
6.931414604187011719e-01,6.440885663032531738e-01,6.472566723823547363e-01,8.150551319122314453e-01,7.357976436614990234e-01,9.066486954689025879e-01,8.375381231307983398e-01,8.442871570587158203e-01,7.465531229972839355e-01,6.369578838348388672e-01,8.694353699684143066e-01,8.724948167800903320e-01,7.210128307342529297e-01,4.909110367298126221e-01,1.000000000000000000e+00,6.037465929985046387e-01,7.691348195075988770e-01,7.603999972343444824e-01,7.004684805870056152e-01,7.209700345993041992e-01,7.285606265068054199e-01,9.594688415527343750e-01
5.034206509590148926e-01,9.486041665077209473e-01,7.746613025665283203e-01,6.821328401565551758e-01,5.939152836799621582e-01,6.637039184570312500e-01,8.090411424636840820e-01,8.337947726249694824e-01,7.282921671867370605e-01,9.828988909721374512e-01,7.071635127067565918e-01,6.359394788742065430e-01,8.566588163375854492e-01,7.648097872734069824e-01,6.037465929985046387e-01,1.000000000000000000e+00,8.714712858200073242e-01,7.717483639717102051e-01,9.000848531723022461e-01,9.500763416290283203e-01,9.627804756164550781e-01,6.923393011093139648e-01
4.840561151504516602e-01,8.300844430923461914e-01,7.341663837432861328e-01,7.602329850196838379e-01,6.573264598846435547e-01,7.021842002868652344e-01,8.369677662849426270e-01,9.226853847503662109e-01,6.400426626205444336e-01,9.345296621322631836e-01,7.123337388038635254e-01,6.437966823577880859e-01,8.519755601882934570e-01,7.008572220802307129e-01,7.691348195075988770e-01,8.714712858200073242e-01,1.000000000000000000e+00,7.088798284530639648e-01,7.941949367523193359e-01,8.383169770240783691e-01,9.120196700096130371e-01,8.793895244598388672e-01
8.064966797828674316e-01,7.259294390678405762e-01,6.456434726715087891e-01,8.632993698120117188e-01,8.186099529266357422e-01,9.004589915275573730e-01,8.838263154029846191e-01,7.918183803558349609e-01,9.602912068367004395e-01,7.517355680465698242e-01,8.106926679611206055e-01,8.997760415077209473e-01,8.277986049652099609e-01,5.602133870124816895e-01,7.603999972343444824e-01,7.717483639717102051e-01,7.088798284530639648e-01,1.000000000000000000e+00,8.289718627929687500e-01,8.572752475738525391e-01,8.110100030899047852e-01,7.479838728904724121e-01
7.253108024597167969e-01,9.410841464996337891e-01,9.339777827262878418e-01,7.986561655998229980e-01,7.304724454879760742e-01,7.331600785255432129e-01,9.283086657524108887e-01,9.060276150703430176e-01,7.889833450317382812e-01,8.640962243080139160e-01,8.873466253280639648e-01,8.110299706459045410e-01,9.294911026954650879e-01,8.587831854820251465e-01,7.004684805870056152e-01,9.000848531723022461e-01,7.941949367523193359e-01,8.289718627929687500e-01,1.000000000000000000e+00,9.729846715927124023e-01,9.636395573616027832e-01,7.700111865997314453e-01
6.564823985099792480e-01,9.700047969818115234e-01,8.583332896232604980e-01,7.588632702827453613e-01,6.733828186988830566e-01,7.889121174812316895e-01,8.943046331405639648e-01,8.858062028884887695e-01,8.435863852500915527e-01,9.146397113800048828e-01,8.685119152069091797e-01,7.968515753746032715e-01,8.864250779151916504e-01,7.688989639282226562e-01,7.209700345993041992e-01,9.500763416290283203e-01,8.383169770240783691e-01,8.572752475738525391e-01,9.729846715927124023e-01,1.000000000000000000e+00,9.773765802383422852e-01,7.739409208297729492e-01
6.184158921241760254e-01,9.642350077629089355e-01,8.861875534057617188e-01,7.902498841285705566e-01,7.011264562606811523e-01,7.389240860939025879e-01,9.147687554359436035e-01,9.397919178009033203e-01,7.609997391700744629e-01,9.581450223922729492e-01,8.337690234184265137e-01,7.502745389938354492e-01,9.327133893966674805e-01,8.357272148132324219e-01,7.285606265068054199e-01,9.627804756164550781e-01,9.120196700096130371e-01,8.110100030899047852e-01,9.636395573616027832e-01,9.773765802383422852e-01,1.000000000000000000e+00,8.194597363471984863e-01
6.653883457183837891e-01,7.185481786727905273e-01,7.453107237815856934e-01,8.674360513687133789e-01,7.830973267555236816e-01,8.266503214836120605e-01,9.000879526138305664e-01,9.406421780586242676e-01,6.927339434623718262e-01,7.425070405006408691e-01,8.547173738479614258e-01,8.204457163810729980e-01,8.277577757835388184e-01,6.249258518218994141e-01,9.594688415527343750e-01,6.923393011093139648e-01,8.793895244598388672e-01,7.479838728904724121e-01,7.700111865997314453e-01,7.739409208297729492e-01,8.194597363471984863e-01,1.000000000000000000e+00
